access_url,access_url_kind,availability,bioproject,data_level,dataset_id,eligibility,experiment_accession,file_id,format,local_biological_payload,name,note,repository_file_path,run_accession,schema_inspection,size_bytes,source_hashes,source_path,source_paths,source_url,sra_uid,study_accession,title,url,verification
https://www.ncbi.nlm.nih.gov/sra/SRR5092805,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409638,FLUFILE_76aeb8b2cbaf50e6de,,False,SRR5092805,,,SRR5092805,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092805,3501671,SRP091397,CW_104_5006_1_PA,https://www.ncbi.nlm.nih.gov/sra/SRR5092805,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092804,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409637,FLUFILE_e01c47b33641b1c115,,False,SRR5092804,,,SRR5092804,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092804,3501670,SRP091397,CW_129_5004_3_PA,https://www.ncbi.nlm.nih.gov/sra/SRR5092804,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092803,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409636,FLUFILE_57879a664103664353,,False,SRR5092803,,,SRR5092803,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092803,3501669,SRP091397,CW_109_5020_1_MP,https://www.ncbi.nlm.nih.gov/sra/SRR5092803,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092802,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409635,FLUFILE_64a17206afe934c0c8,,False,SRR5092802,,,SRR5092802,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092802,3501668,SRP091397,CW_125_5007_3_MP,https://www.ncbi.nlm.nih.gov/sra/SRR5092802,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092801,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409634,FLUFILE_04202138b6eea99eb6,,False,SRR5092801,,,SRR5092801,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092801,3501667,SRP091397,CW_120_5004_5_PB2,https://www.ncbi.nlm.nih.gov/sra/SRR5092801,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092800,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409633,FLUFILE_f1e5d6536a32d9a754,,False,SRR5092800,,,SRR5092800,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092800,3501666,SRP091397,CW_126_5020_3_NP,https://www.ncbi.nlm.nih.gov/sra/SRR5092800,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092799,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409632,FLUFILE_ba25ed331204e0a322,,False,SRR5092799,,,SRR5092799,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092799,3501665,SRP091397,CW_115_5018_2_PB1,https://www.ncbi.nlm.nih.gov/sra/SRR5092799,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092798,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409631,FLUFILE_7a0fb299995451a62a,,False,SRR5092798,,,SRR5092798,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092798,3501664,SRP091397,CW_102_5007_1_NS,https://www.ncbi.nlm.nih.gov/sra/SRR5092798,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092797,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409630,FLUFILE_5f4e566ad68dd69ac3,,False,SRR5092797,,,SRR5092797,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092797,3501663,SRP091397,CW_125_5007_3_PB2,https://www.ncbi.nlm.nih.gov/sra/SRR5092797,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092796,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409629,FLUFILE_f480b3cdc11845a92d,,False,SRR5092796,,,SRR5092796,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092796,3501662,SRP091397,CW_109_5020_1_NA,https://www.ncbi.nlm.nih.gov/sra/SRR5092796,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092795,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409628,FLUFILE_84d0e5549acf6c2e53,,False,SRR5092795,,,SRR5092795,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092795,3501661,SRP091397,CW_128_5021_3_NS,https://www.ncbi.nlm.nih.gov/sra/SRR5092795,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092794,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409627,FLUFILE_b1a042f01b9d64533f,,False,SRR5092794,,,SRR5092794,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092794,3501660,SRP091397,CW_116_5019_2_PB2,https://www.ncbi.nlm.nih.gov/sra/SRR5092794,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092793,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409626,FLUFILE_45be714859b0e7e102,,False,SRR5092793,,,SRR5092793,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092793,3501659,SRP091397,CW_107_5004_2_PB1,https://www.ncbi.nlm.nih.gov/sra/SRR5092793,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092792,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409625,FLUFILE_0ca5e903d852183835,,False,SRR5092792,,,SRR5092792,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092792,3501658,SRP091397,CW_110_5021_1_HA,https://www.ncbi.nlm.nih.gov/sra/SRR5092792,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092791,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409624,FLUFILE_96521615a216ca042b,,False,SRR5092791,,,SRR5092791,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092791,3501657,SRP091397,CW_114_5017_2_NP,https://www.ncbi.nlm.nih.gov/sra/SRR5092791,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092790,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409623,FLUFILE_a0c0c3f0e591133ab0,,False,SRR5092790,,,SRR5092790,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092790,3501656,SRP091397,CW_131_5001_3_NA,https://www.ncbi.nlm.nih.gov/sra/SRR5092790,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092789,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409622,FLUFILE_d698890d1331681b2e,,False,SRR5092789,,,SRR5092789,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092789,3501655,SRP091397,CW_125_5007_3_PA,https://www.ncbi.nlm.nih.gov/sra/SRR5092789,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092788,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409621,FLUFILE_03a976238f4798a523,,False,SRR5092788,,,SRR5092788,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092788,3501654,SRP091397,CW_124_5019_3_NS,https://www.ncbi.nlm.nih.gov/sra/SRR5092788,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092787,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409620,FLUFILE_91221b4af07486b773,,False,SRR5092787,,,SRR5092787,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092787,3501653,SRP091397,CW_110_5021_1_NA,https://www.ncbi.nlm.nih.gov/sra/SRR5092787,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092786,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409619,FLUFILE_1317d3d6337fd36d8c,,False,SRR5092786,,,SRR5092786,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092786,3501652,SRP091397,CW_127_5006_3_NA,https://www.ncbi.nlm.nih.gov/sra/SRR5092786,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092785,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409618,FLUFILE_c5066af670518a8bb6,,False,SRR5092785,,,SRR5092785,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092785,3501651,SRP091397,CW_114_5017_2_PB1,https://www.ncbi.nlm.nih.gov/sra/SRR5092785,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092784,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409617,FLUFILE_1229989be27fc16851,,False,SRR5092784,,,SRR5092784,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092784,3501650,SRP091397,CW_112_5006_2_NP,https://www.ncbi.nlm.nih.gov/sra/SRR5092784,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092783,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409616,FLUFILE_0e579963d389a906de,,False,SRR5092783,,,SRR5092783,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092783,3501649,SRP091397,CW_126_5020_3_PB1,https://www.ncbi.nlm.nih.gov/sra/SRR5092783,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092782,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409615,FLUFILE_04024f494a2f300510,,False,SRR5092782,,,SRR5092782,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092782,3501648,SRP091397,CW_125_5007_3_NP,https://www.ncbi.nlm.nih.gov/sra/SRR5092782,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092781,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409614,FLUFILE_74fd2abf68297af314,,False,SRR5092781,,,SRR5092781,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092781,3501647,SRP091397,CW_121_5020_4_NA,https://www.ncbi.nlm.nih.gov/sra/SRR5092781,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092780,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409613,FLUFILE_bc5bfddbec50b14f52,,False,SRR5092780,,,SRR5092780,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092780,3501646,SRP091397,CW_121_5020_4_PA,https://www.ncbi.nlm.nih.gov/sra/SRR5092780,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092779,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409612,FLUFILE_183d78814ab7df58c4,,False,SRR5092779,,,SRR5092779,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092779,3501645,SRP091397,CW_103_5001_2_NP,https://www.ncbi.nlm.nih.gov/sra/SRR5092779,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092778,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409611,FLUFILE_50f59108b6737c877e,,False,SRR5092778,,,SRR5092778,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092778,3501644,SRP091397,CW_107_5004_2_HA,https://www.ncbi.nlm.nih.gov/sra/SRR5092778,public_SRA_metadata
