column,definition,sql_type,structured_values,table
modality,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,hr_transformations
output_rawness,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,hr_transformations
source_ids,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,hr_transformations
source_locators,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,hr_transformations
access_url,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
access_url_kind,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
availability,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
bioproject,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
data_level,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
dataset_id,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
eligibility,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
experiment_accession,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
file_id,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
format,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
local_biological_payload,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,influenza_files
name,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
note,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
repository_file_path,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
run_accession,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
schema_inspection,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
size_bytes,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,influenza_files
source_hashes,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
source_path,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
source_paths,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
source_url,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
sra_uid,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
study_accession,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
title,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
url,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
verification,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_files
accession,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
challenge_arms,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
challenge_participant_count,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
citations,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
cohort_reuse,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
curation_status,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
eligibility,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
eligibility_evidence,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
eligibility_reason,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
file_formats,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
files,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
id,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
influenza_arm_arrays,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
influenza_arm_participants,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
metadata_access_url,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
missing_info,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
mixed_study_rule,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
modality,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
natural_infection_participant_count,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
organism,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
participant_count,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
pathogen,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
preparation,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
processed_data,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
raw_data,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
relationships,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
repository,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
retrieved_on,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
sample_count_repository,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
source_hashes,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
source_paths,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
source_url,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
strain,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
study_design,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
title,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,influenza_studies
category,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,open_gaps
description,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,open_gaps
gap_id,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,open_gaps
next_action,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,open_gaps
record_id,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,open_gaps
status,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,open_gaps
basis,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,relationships
evidence_record,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,relationships
from_id,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,relationships
interpretation,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,relationships
relationship,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,relationships
source_path,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,relationships
source_statement,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,relationships
to_id,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,relationships
additional_known_accessions,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
database,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
final_retrieval_cap,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,search_log
initial_cap,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,search_log
initial_page_size,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,search_log
limitations,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
metadata_summarized,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,search_log
query,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
raw_path,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
retrieval_cap,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
returned_ids,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,search_log
returned_records,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,search_log
screened_title_count,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,search_log
screening,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
screening_path,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
search_id,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
searched_on,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
total_hits,"Literal catalog/source field; see README, schema conventions and source provenance.",INTEGER,JSON encoded in TEXT where a source field contains a list/object,search_log
translated_query,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,search_log
catalog_record_id,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,source_provenance
evidence_status,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,source_provenance
retrieved_on,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,source_provenance
sha256,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,source_provenance
snapshot_path,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,source_provenance
source_group,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,source_provenance
source_id,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,source_provenance
url,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,source_provenance
url_role,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,source_provenance
availability,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
bioproject,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
data_level,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
experiment_accession,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
run_accession,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
sample_scope,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
source_path,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
source_sha256,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
source_url,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
sra_uid,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
study_accession,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
title,"Literal catalog/source field; see README, schema conventions and source provenance.",TEXT,JSON encoded in TEXT where a source field contains a list/object,viral_sequence_runs
