column_count,data_rows,distinct_subject_ids_within_table,grain,keys_observed,local_path,matrix_join_status,namespace_rule,sha256,study_ID,table_id
51,120,30,sample/observation,"{""ID"":{""distinct"":30,""duplicate_nonmissing_rows"":90,""nonmissing"":120},""X"":{""distinct"":120,""duplicate_nonmissing_rows"":0,""nonmissing"":120},""geo_accession"":{""distinct"":120,""duplicate_nonmissing_rows"":0,""nonmissing"":120},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":119,""nonmissing"":120}}",data_dictionary/sources/hr_vilage/meta/GSE59743_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,f427937f080f98795fdd04d877c379d4624073755f4c3362f360790df124f4f6,GSE59743,HF:meta/GSE59743_meta.csv
51,88,22,sample/observation,"{""ID"":{""distinct"":22,""duplicate_nonmissing_rows"":66,""nonmissing"":88},""X"":{""distinct"":88,""duplicate_nonmissing_rows"":0,""nonmissing"":88},""geo_accession"":{""distinct"":88,""duplicate_nonmissing_rows"":0,""nonmissing"":88},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":87,""nonmissing"":88}}",data_dictionary/sources/hr_vilage/meta/GSE61754_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,18e7185866d904220d963f7e569a660ed9074493ef3beac6947ff2d2e8779991,GSE61754,HF:meta/GSE61754_meta.csv
51,880,133,sample/observation,"{""ID"":{""distinct"":133,""duplicate_nonmissing_rows"":747,""nonmissing"":880},""X"":{""distinct"":880,""duplicate_nonmissing_rows"":0,""nonmissing"":880},""geo_accession"":{""distinct"":880,""duplicate_nonmissing_rows"":0,""nonmissing"":880},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":879,""nonmissing"":880}}",data_dictionary/sources/hr_vilage/meta/GSE68310_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,30e834f64e01e08a898a03f1b345f856941b36e15463aa7de535d789e21c26f4,GSE68310,HF:meta/GSE68310_meta.csv
51,477,24,sample/observation,"{""ID"":{""distinct"":24,""duplicate_nonmissing_rows"":453,""nonmissing"":477},""X"":{""distinct"":477,""duplicate_nonmissing_rows"":0,""nonmissing"":477},""geo_accession"":{""distinct"":477,""duplicate_nonmissing_rows"":0,""nonmissing"":477},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":476,""nonmissing"":477}}",data_dictionary/sources/hr_vilage/meta/GSE73072_H1N1_DEE3_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,db47529e3ff2f895964322bebf6f8d14cfb009032102399ab54de5f6ac3ec4ea,GSE73072_H1N1_DEE3,HF:meta/GSE73072_H1N1_DEE3_meta.csv
51,386,19,sample/observation,"{""ID"":{""distinct"":19,""duplicate_nonmissing_rows"":367,""nonmissing"":386},""X"":{""distinct"":386,""duplicate_nonmissing_rows"":0,""nonmissing"":386},""geo_accession"":{""distinct"":386,""duplicate_nonmissing_rows"":0,""nonmissing"":386},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":385,""nonmissing"":386}}",data_dictionary/sources/hr_vilage/meta/GSE73072_H1N1_DEE4_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,56e4dea1a5fa22734e6dce58d2f3ef10b7a61bcc3e951ba29bdeb094f2f94b44,GSE73072_H1N1_DEE4,HF:meta/GSE73072_H1N1_DEE4_meta.csv
51,355,17,sample/observation,"{""ID"":{""distinct"":17,""duplicate_nonmissing_rows"":338,""nonmissing"":355},""X"":{""distinct"":355,""duplicate_nonmissing_rows"":0,""nonmissing"":355},""geo_accession"":{""distinct"":355,""duplicate_nonmissing_rows"":0,""nonmissing"":355},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":354,""nonmissing"":355}}",data_dictionary/sources/hr_vilage/meta/GSE73072_H3N2_DEE2_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,2c9150bb9d7c05851b8990ed8883605e3d7b7099e4953f8380c493888675ef9a,GSE73072_H3N2_DEE2,HF:meta/GSE73072_H3N2_DEE2_meta.csv
51,482,21,sample/observation,"{""ID"":{""distinct"":21,""duplicate_nonmissing_rows"":461,""nonmissing"":482},""X"":{""distinct"":482,""duplicate_nonmissing_rows"":0,""nonmissing"":482},""geo_accession"":{""distinct"":482,""duplicate_nonmissing_rows"":0,""nonmissing"":482},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":481,""nonmissing"":482}}",data_dictionary/sources/hr_vilage/meta/GSE73072_H3N2_DEE5_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,479253263706aac45790e8214b8a6cf2a8f8bff58dcdfa7b2dfd7713459d7ff4,GSE73072_H3N2_DEE5,HF:meta/GSE73072_H3N2_DEE5_meta.csv
51,471,27,sample/observation,"{""ID"":{""distinct"":27,""duplicate_nonmissing_rows"":444,""nonmissing"":471},""X"":{""distinct"":471,""duplicate_nonmissing_rows"":0,""nonmissing"":471},""geo_accession"":{""distinct"":471,""duplicate_nonmissing_rows"":0,""nonmissing"":471},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":470,""nonmissing"":471}}",data_dictionary/sources/hr_vilage/meta/GSE73072_HRV_DUKE_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,6dfa873c8b0375604faf9c2ec6c84e9c3047718bd41fce4816769343f317366d,GSE73072_HRV_DUKE,HF:meta/GSE73072_HRV_DUKE_meta.csv
51,295,20,sample/observation,"{""ID"":{""distinct"":20,""duplicate_nonmissing_rows"":275,""nonmissing"":295},""X"":{""distinct"":295,""duplicate_nonmissing_rows"":0,""nonmissing"":295},""geo_accession"":{""distinct"":295,""duplicate_nonmissing_rows"":0,""nonmissing"":295},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":294,""nonmissing"":295}}",data_dictionary/sources/hr_vilage/meta/GSE73072_HRV_UVA_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,22de955990148bed48874c3255d9f632ea034148ded51edca5676990892c0f34,GSE73072_HRV_UVA,HF:meta/GSE73072_HRV_UVA_meta.csv
51,420,20,sample/observation,"{""ID"":{""distinct"":20,""duplicate_nonmissing_rows"":400,""nonmissing"":420},""X"":{""distinct"":420,""duplicate_nonmissing_rows"":0,""nonmissing"":420},""geo_accession"":{""distinct"":420,""duplicate_nonmissing_rows"":0,""nonmissing"":420},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":419,""nonmissing"":420}}",data_dictionary/sources/hr_vilage/meta/GSE73072_RSV_DEE1_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,41eb2dc4228d066dbbf651a4642bb01fc7332bdb0827d30009a49a825a81bc4e,GSE73072_RSV_DEE1,HF:meta/GSE73072_RSV_DEE1_meta.csv
51,83,28,sample/observation,"{""ID"":{""distinct"":28,""duplicate_nonmissing_rows"":55,""nonmissing"":83},""X"":{""distinct"":83,""duplicate_nonmissing_rows"":0,""nonmissing"":83},""geo_accession"":{""distinct"":83,""duplicate_nonmissing_rows"":0,""nonmissing"":83},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":82,""nonmissing"":83}}",data_dictionary/sources/hr_vilage/meta/GSE74811_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,1ef82657bc3b89ed80ea82077f5462797ec70a19272df6cd3fc65007a0aac5f0,GSE74811,HF:meta/GSE74811_meta.csv
51,286,63,sample/observation,"{""ID"":{""distinct"":63,""duplicate_nonmissing_rows"":223,""nonmissing"":286},""X"":{""distinct"":286,""duplicate_nonmissing_rows"":0,""nonmissing"":286},""geo_accession"":{""distinct"":286,""duplicate_nonmissing_rows"":0,""nonmissing"":286},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":285,""nonmissing"":286}}",data_dictionary/sources/hr_vilage/meta/GSE74813_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,195e3830cd6cb88c8b89b066e7b4ab227f5cefa4b5992db30abd6f96a896d30d,GSE74813,HF:meta/GSE74813_meta.csv
51,75,26,sample/observation,"{""ID"":{""distinct"":26,""duplicate_nonmissing_rows"":49,""nonmissing"":75},""X"":{""distinct"":75,""duplicate_nonmissing_rows"":0,""nonmissing"":75},""geo_accession"":{""distinct"":75,""duplicate_nonmissing_rows"":0,""nonmissing"":75},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":74,""nonmissing"":75}}",data_dictionary/sources/hr_vilage/meta/GSE74815_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,e6d18b941fe773ecc2ca8f3cd24e0c87058b8b70332ef73737a524a37bca468a,GSE74815,HF:meta/GSE74815_meta.csv
51,177,72,sample/observation,"{""ID"":{""distinct"":72,""duplicate_nonmissing_rows"":105,""nonmissing"":177},""X"":{""distinct"":177,""duplicate_nonmissing_rows"":0,""nonmissing"":177},""geo_accession"":{""distinct"":177,""duplicate_nonmissing_rows"":0,""nonmissing"":177},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":176,""nonmissing"":177}}",data_dictionary/sources/hr_vilage/meta/GSE74816_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,d2c5af6b7382847a04db113394c2f626be0a75a85e9851cdca8e3dad631a4d68,GSE74816,HF:meta/GSE74816_meta.csv
51,108,21,sample/observation,"{""ID"":{""distinct"":21,""duplicate_nonmissing_rows"":87,""nonmissing"":108},""X"":{""distinct"":108,""duplicate_nonmissing_rows"":0,""nonmissing"":108},""geo_accession"":{""distinct"":108,""duplicate_nonmissing_rows"":0,""nonmissing"":108},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":107,""nonmissing"":108}}",data_dictionary/sources/hr_vilage/meta/GSE90732_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,932abc70fd238655a926ee1b1041d9e6cfcb47129b5922f4bace4612f3e5f5f1,GSE90732,HF:meta/GSE90732_meta.csv
51,89,89,sample/observation,"{""ID"":{""distinct"":89,""duplicate_nonmissing_rows"":0,""nonmissing"":89},""X"":{""distinct"":89,""duplicate_nonmissing_rows"":0,""nonmissing"":89},""geo_accession"":{""distinct"":89,""duplicate_nonmissing_rows"":0,""nonmissing"":89},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":88,""nonmissing"":89}}",data_dictionary/sources/hr_vilage/meta/SDY112_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,c6c7ad6fd50d8cc87a26e30e81484be71f6fbcf4563b220b3257a1dbf90a33f2,SDY112,HF:meta/SDY112_meta.csv
51,73,63,sample/observation,"{""ID"":{""distinct"":63,""duplicate_nonmissing_rows"":10,""nonmissing"":73},""X"":{""distinct"":73,""duplicate_nonmissing_rows"":0,""nonmissing"":73},""geo_accession"":{""distinct"":73,""duplicate_nonmissing_rows"":0,""nonmissing"":73},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":72,""nonmissing"":73}}",data_dictionary/sources/hr_vilage/meta/SDY311_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,698e27df15143eeb45186f9b26ac9b8d373fb90b3451c779cbdfd6ec52c3bfc6,SDY311,HF:meta/SDY311_meta.csv
51,71,71,sample/observation,"{""ID"":{""distinct"":71,""duplicate_nonmissing_rows"":0,""nonmissing"":71},""X"":{""distinct"":71,""duplicate_nonmissing_rows"":0,""nonmissing"":71},""geo_accession"":{""distinct"":71,""duplicate_nonmissing_rows"":0,""nonmissing"":71},""study_ID"":{""distinct"":1,""duplicate_nonmissing_rows"":70,""nonmissing"":71}}",data_dictionary/sources/hr_vilage/meta/SDY315_meta.csv,metadata keys inspected; full expression matrix rows not independently compared,Use study_ID plus local ID; ID is not a global participant identifier.,ced6b18e96d892b82a4752946b2732a9b2703faa98412f41a484fbf4373af73f,SDY315,HF:meta/SDY315_meta.csv
23,26,26,subject with repeated measurements in columns,"{""ID"":{""distinct"":26,""duplicate_nonmissing_rows"":0,""nonmissing"":26}}",data_dictionary/sources/hr_vilage/antibody/GSE101709_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,2072e630a3711e9dc3d9e145b9a86b96500cf307b80e1eb8a4a2e45814318dc2,GSE101709,HF:antibody/GSE101709_antibody.csv
27,20,20,subject with repeated measurements in columns,"{""ID"":{""distinct"":20,""duplicate_nonmissing_rows"":0,""nonmissing"":20}}",data_dictionary/sources/hr_vilage/antibody/GSE101710_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,6a90dd31b8e3d56d4e80dc3f6d64d1280ee4bffcdd27315e1be489939dfd9033,GSE101710,HF:antibody/GSE101710_antibody.csv
10,32,32,subject with repeated measurements in columns,"{""ID"":{""distinct"":32,""duplicate_nonmissing_rows"":0,""nonmissing"":32}}",data_dictionary/sources/hr_vilage/antibody/GSE169159_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,cdb0ddb3ae0786c989070990fc8762fbe0cfb69374fe87923fa87f68156b0cf6,GSE169159,HF:antibody/GSE169159_antibody.csv
45,125,23,subject with repeated measurements in columns,"{""ID"":{""distinct"":23,""duplicate_nonmissing_rows"":102,""nonmissing"":125}}",data_dictionary/sources/hr_vilage/antibody/GSE190001_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,31aec26fe17b2cb5944343658be1054181603bcf9033ceab790a11017878585c,GSE190001,HF:antibody/GSE190001_antibody.csv
15,30,30,subject with repeated measurements in columns,"{""ID"":{""distinct"":30,""duplicate_nonmissing_rows"":0,""nonmissing"":30}}",data_dictionary/sources/hr_vilage/antibody/GSE190747_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,9703bf76884ea08c6feef6daef0a28127ecd7925c5f661230e7d00165b3d06db,GSE190747,HF:antibody/GSE190747_antibody.csv
17,73,73,subject with repeated measurements in columns,"{""ID"":{""distinct"":73,""duplicate_nonmissing_rows"":0,""nonmissing"":73}}",data_dictionary/sources/hr_vilage/antibody/GSE194378_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,15d7d4d8b9a896298091dfd83e3dd6adac68eb91e7ddcec8fe2822ea3abe82c6,GSE194378,HF:antibody/GSE194378_antibody.csv
15,99,99,subject with repeated measurements in columns,"{""ID"":{""distinct"":99,""duplicate_nonmissing_rows"":0,""nonmissing"":99}}",data_dictionary/sources/hr_vilage/antibody/GSE199750_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,626bf39c3cf02456aebaf8b83cb3e1907686397d040b03be27b6e4dbd51170c6,GSE199750,HF:antibody/GSE199750_antibody.csv
36,43,43,subject with repeated measurements in columns,"{""ID"":{""distinct"":43,""duplicate_nonmissing_rows"":0,""nonmissing"":43}}",data_dictionary/sources/hr_vilage/antibody/GSE201533_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,03545e472e355e6042c5bf246a98070028c9e5b89b02d8a2a0a8b34503af9165,GSE201533,HF:antibody/GSE201533_antibody.csv
17,15,15,subject with repeated measurements in columns,"{""ID"":{""distinct"":15,""duplicate_nonmissing_rows"":0,""nonmissing"":15}}",data_dictionary/sources/hr_vilage/antibody/GSE201642_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,290f2ec6cd927a5fb7a14a5b8041215b30cc65eee66d6a38801f136c9719b521,GSE201642,HF:antibody/GSE201642_antibody.csv
18,275,275,subject with repeated measurements in columns,"{""ID"":{""distinct"":275,""duplicate_nonmissing_rows"":0,""nonmissing"":275}}",data_dictionary/sources/hr_vilage/antibody/GSE207750_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,5af7f411356231de3c198099586c499ab0ee6a9f823d542bd38dfe59014206ab,GSE207750,HF:antibody/GSE207750_antibody.csv
11,40,40,subject with repeated measurements in columns,"{""ID"":{""distinct"":40,""duplicate_nonmissing_rows"":0,""nonmissing"":40}}",data_dictionary/sources/hr_vilage/antibody/GSE230494_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,226f66371c507e7f42c060b14a6511b406c1575de1a44f488baaf1543b0d7ed2,GSE230494,HF:antibody/GSE230494_antibody.csv
5,10,10,subject with repeated measurements in columns,"{""ID"":{""distinct"":10,""duplicate_nonmissing_rows"":0,""nonmissing"":10}}",data_dictionary/sources/hr_vilage/antibody/GSE246525_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,875a42ce9496e0e79eb6ff027179fb6bb4b0f96b6d6c0ffb860c9e885047e547,GSE246525,HF:antibody/GSE246525_antibody.csv
6,10,10,subject with repeated measurements in columns,"{""ID"":{""distinct"":10,""duplicate_nonmissing_rows"":0,""nonmissing"":10}}",data_dictionary/sources/hr_vilage/antibody/GSE246937_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,e6e30b4949d8204553d57047e1aa3fd1dcc3c992b2c709ad04d3f5a253ac03d6,GSE246937,HF:antibody/GSE246937_antibody.csv
7,17,17,subject with repeated measurements in columns,"{""ID"":{""distinct"":17,""duplicate_nonmissing_rows"":0,""nonmissing"":17}}",data_dictionary/sources/hr_vilage/antibody/GSE250023_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,1160279a0c3aa791d1711ca5710a86dd0f084d518e957c246ec3d8c314dce40c,GSE250023,HF:antibody/GSE250023_antibody.csv
10,9,9,subject with repeated measurements in columns,"{""ID"":{""distinct"":9,""duplicate_nonmissing_rows"":0,""nonmissing"":9},""[unnamed_index]"":{""distinct"":9,""duplicate_nonmissing_rows"":0,""nonmissing"":9}}",data_dictionary/sources/hr_vilage/antibody/GSE29614_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,3421e129084ba528716cfd2493df47c0d78d6d90399ab9e3ec24c12c97109ed5,GSE29614,HF:antibody/GSE29614_antibody.csv
10,28,28,subject with repeated measurements in columns,"{""ID"":{""distinct"":28,""duplicate_nonmissing_rows"":0,""nonmissing"":28},""[unnamed_index]"":{""distinct"":28,""duplicate_nonmissing_rows"":0,""nonmissing"":28}}",data_dictionary/sources/hr_vilage/antibody/GSE29615_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,8de590fc6ac85090023ad3b62c0537be42b61de5e35a3e888cd5472a6ec3b786,GSE29615,HF:antibody/GSE29615_antibody.csv
10,28,28,subject with repeated measurements in columns,"{""ID"":{""distinct"":28,""duplicate_nonmissing_rows"":0,""nonmissing"":28},""[unnamed_index]"":{""distinct"":28,""duplicate_nonmissing_rows"":0,""nonmissing"":28}}",data_dictionary/sources/hr_vilage/antibody/GSE29617_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,d169c37674786e19c0f35bd4f8460c76761f775f9bdee4523857c02933bd2c58,GSE29617,HF:antibody/GSE29617_antibody.csv
10,89,89,subject with repeated measurements in columns,"{""ID"":{""distinct"":89,""duplicate_nonmissing_rows"":0,""nonmissing"":89},""[unnamed_index]"":{""distinct"":89,""duplicate_nonmissing_rows"":0,""nonmissing"":89}}",data_dictionary/sources/hr_vilage/antibody/GSE41080_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,8786f27d6d5be1fb773dface596a2a9907650d2bef540fe6f26aa14949c6efc4,GSE41080,HF:antibody/GSE41080_antibody.csv
80,5,5,subject with repeated measurements in columns,"{""ID"":{""distinct"":5,""duplicate_nonmissing_rows"":0,""nonmissing"":5},""[unnamed_index]"":{""distinct"":5,""duplicate_nonmissing_rows"":0,""nonmissing"":5}}",data_dictionary/sources/hr_vilage/antibody/GSE45735_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,6066e1ad3a5c9884b3d5579a10be2615a4c6f4d0bf5aae9755e368e20efa1edb,GSE45735,HF:antibody/GSE45735_antibody.csv
30,63,63,subject with repeated measurements in columns,"{""ID"":{""distinct"":63,""duplicate_nonmissing_rows"":0,""nonmissing"":63},""[unnamed_index]"":{""distinct"":63,""duplicate_nonmissing_rows"":0,""nonmissing"":63}}",data_dictionary/sources/hr_vilage/antibody/GSE47353_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,042579326faffb5d01290d7ba0ce61ea18a0b9418657d0a50110736376f270dd,GSE47353,HF:antibody/GSE47353_antibody.csv
23,116,116,subject with repeated measurements in columns,"{""ID"":{""distinct"":116,""duplicate_nonmissing_rows"":0,""nonmissing"":116},""[unnamed_index]"":{""distinct"":116,""duplicate_nonmissing_rows"":0,""nonmissing"":116}}",data_dictionary/sources/hr_vilage/antibody/GSE48018_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,639362dfa2ded928411d43ced7b584176d81535c8e2992b8ae7bccfab6003b10,GSE48018,HF:antibody/GSE48018_antibody.csv
23,110,110,subject with repeated measurements in columns,"{""ID"":{""distinct"":110,""duplicate_nonmissing_rows"":0,""nonmissing"":110},""[unnamed_index]"":{""distinct"":110,""duplicate_nonmissing_rows"":0,""nonmissing"":110}}",data_dictionary/sources/hr_vilage/antibody/GSE48023_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,e475edc8c53a6cec39328382dec9fa9ad09e238a18d90a55c17cfafb326d7c11,GSE48023,HF:antibody/GSE48023_antibody.csv
19,15,13,subject with repeated measurements in columns,"{""ID"":{""distinct"":13,""duplicate_nonmissing_rows"":2,""nonmissing"":15}}",data_dictionary/sources/hr_vilage/antibody/GSE48762_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,120bffb4d342b1239767f2a2668480800a57c5dcf3eea3b348c429599854a3cc,GSE48762,HF:antibody/GSE48762_antibody.csv
23,19,19,subject with repeated measurements in columns,"{""ID"":{""distinct"":19,""duplicate_nonmissing_rows"":0,""nonmissing"":19},""[unnamed_index]"":{""distinct"":19,""duplicate_nonmissing_rows"":0,""nonmissing"":19}}",data_dictionary/sources/hr_vilage/antibody/GSE59635_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,62a5ca00967e79a786e6985f4b980b67f4a174fc35dd2c196d91a0c36bdc9415,GSE59635,HF:antibody/GSE59635_antibody.csv
10,69,69,subject with repeated measurements in columns,"{""ID"":{""distinct"":69,""duplicate_nonmissing_rows"":0,""nonmissing"":69},""[unnamed_index]"":{""distinct"":69,""duplicate_nonmissing_rows"":0,""nonmissing"":69}}",data_dictionary/sources/hr_vilage/antibody/GSE59654_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,76b63892649911b466b1e5fae2d0e0a77038e1c115e71d76d405e3225fbd810b,GSE59654,HF:antibody/GSE59654_antibody.csv
25,30,30,subject with repeated measurements in columns,"{""ID"":{""distinct"":30,""duplicate_nonmissing_rows"":0,""nonmissing"":30},""[unnamed_index]"":{""distinct"":30,""duplicate_nonmissing_rows"":0,""nonmissing"":30}}",data_dictionary/sources/hr_vilage/antibody/GSE59743_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,15bebbf192279d7737032859582eeda360cc086a29cdc1aa9531e3964ad860cd,GSE59743,HF:antibody/GSE59743_antibody.csv
8,133,133,subject with repeated measurements in columns,"{""ID"":{""distinct"":133,""duplicate_nonmissing_rows"":0,""nonmissing"":133},""[unnamed_index]"":{""distinct"":133,""duplicate_nonmissing_rows"":0,""nonmissing"":133}}",data_dictionary/sources/hr_vilage/antibody/GSE68310_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,4c156bfad95a708bff9330fec5d2ef1747df76de09af1ebd660b46b4df810794,GSE68310,HF:antibody/GSE68310_antibody.csv
9,28,28,subject with repeated measurements in columns,"{""ID"":{""distinct"":28,""duplicate_nonmissing_rows"":0,""nonmissing"":28}}",data_dictionary/sources/hr_vilage/antibody/GSE74811_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,6bff02566307a7a6da42e1a44aae156f76521ab97ab85c221cc4fed3ed2a81c6,GSE74811,HF:antibody/GSE74811_antibody.csv
9,63,63,subject with repeated measurements in columns,"{""ID"":{""distinct"":63,""duplicate_nonmissing_rows"":0,""nonmissing"":63}}",data_dictionary/sources/hr_vilage/antibody/GSE74813_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,8f2d9e8a16d60cb617c13875d7c47f5a1bae426cd0e963eed10f2b37b8e50271,GSE74813,HF:antibody/GSE74813_antibody.csv
9,26,26,subject with repeated measurements in columns,"{""ID"":{""distinct"":26,""duplicate_nonmissing_rows"":0,""nonmissing"":26}}",data_dictionary/sources/hr_vilage/antibody/GSE74815_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,5756751989fc078483c77056895a8ed88ae3fbd2ac07f03b232d9a4a00474cc7,GSE74815,HF:antibody/GSE74815_antibody.csv
9,72,72,subject with repeated measurements in columns,"{""ID"":{""distinct"":72,""duplicate_nonmissing_rows"":0,""nonmissing"":72}}",data_dictionary/sources/hr_vilage/antibody/GSE74816_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,a1cac08add870ee5adc0b822ca963e0c4b1a08f3b02b66b030680279f860f624,GSE74816,HF:antibody/GSE74816_antibody.csv
9,91,91,subject with repeated measurements in columns,"{""ID"":{""distinct"":91,""duplicate_nonmissing_rows"":0,""nonmissing"":91}}",data_dictionary/sources/hr_vilage/antibody/SDY112_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,27a2c56e9fad3426fd4022c5453c3d4706eb47f4bc58f5a38264d3eb3886c6e6,SDY112,HF:antibody/SDY112_antibody.csv
9,63,63,subject with repeated measurements in columns,"{""ID"":{""distinct"":63,""duplicate_nonmissing_rows"":0,""nonmissing"":63}}",data_dictionary/sources/hr_vilage/antibody/SDY311_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,2c7690b20f78e00bb79abb477bec3016b74e815f6cb9b6f9c542697e732ed9d5,SDY311,HF:antibody/SDY311_antibody.csv
17,73,73,subject with repeated measurements in columns,"{""ID"":{""distinct"":73,""duplicate_nonmissing_rows"":0,""nonmissing"":73}}",data_dictionary/sources/hr_vilage/antibody/SDY312_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,45081e97178f567fafecc56dc20a400b7f949eeff2828af7efe051002118a1d6,SDY312,HF:antibody/SDY312_antibody.csv
15,90,90,subject with repeated measurements in columns,"{""ID"":{""distinct"":90,""duplicate_nonmissing_rows"":0,""nonmissing"":90}}",data_dictionary/sources/hr_vilage/antibody/SDY314_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,0e368cab6d9dc1c4f1e9d0fd6ce270809bee6f948ba56208523ff0929b04cc1e,SDY314,HF:antibody/SDY314_antibody.csv
9,69,69,subject with repeated measurements in columns,"{""ID"":{""distinct"":69,""duplicate_nonmissing_rows"":0,""nonmissing"":69}}",data_dictionary/sources/hr_vilage/antibody/SDY315_antibody.csv,not_applicable,Use study_ID plus local ID; ID is not a global participant identifier.,90a9bc1370478fa74ef5945e39b7806c636192ee2bd02eaf7a23317d5668c635,SDY315,HF:antibody/SDY315_antibody.csv
